Sr. No.,Tender Id,T247 Id,Tender Number,Meril Ref No,New Govt Code,Distributor Master,Zonal Head Name,Front Line Sales,HO Name,Site Location,Tender Due Date,Pre Bid Meeting Date,Quantity,Uom,Sap Material Code,Model,Lob,Segment,Sales Cat,status,Remarks,Estimated Cost,Final Remarks,Bidder Company,Bidder Model,Bidder Price,Bidder Rank
314,12852,94926657,MCA2526GLOB00232,,,,,,,"Ajmer, Rajasthan, India",11-12-2025,ref to doc,,,,,,,,N/A,,2200000,,,,,
315,12233,94756451,EL-HWH-25-21-3508,,,,,,,"Howrah, West Bengal, India",10-12-2025,ref to doc,,,,,,,,N/A,,2166055,,,,,
316,12627,94870865,GEM/2025/B/6918196,,,,,,,"New Delhi, Delhi, India",01-12-2025,ref to doc,250,,,,,,,N/A,,2160000,,,,,
317,11717,94628256,SOC2526SLOB00225,,,,,,,"Bundi, Rajasthan, India",28-11-2025,ref to doc,,,,,,,,N/A,,2100000,,,,,
318,9570,94100359,2025_RUHS_510273_1,,,,,,,"Jaipur, Rajasthan, India",27-11-2025,11-11-2025,,,,,,,,N/A,,2050000,,,,,
319,9572,94101211,CMS2526GLOB00096,,,,,,,"Jaipur, Rajasthan, India",27-11-2025,ref to doc,,,,,,,,N/A,,2050000,,,,,
320,11607,94603618,GEM/2025/B/6875143,,,,,,,"Gwalior, Madhya Pradesh, India",28-11-2025,ref to doc,7770,,,,,,,N/A,,2045796,,,,,
321,11242,94526129,MCA2526GLOB00201,,,,,,,"Ajmer, Rajasthan, India",26-11-2025,ref to doc,,,,,,,,N/A,,2000000,,,,,
322,11613,94608628,2025_JLNMC_512925_1,,,,,,,"Ajmer, Rajasthan, India",26-11-2025,ref to doc,,,,,,,,N/A,,2000000,,,,,
323,12206,94768302,,,,,,,,"Raipur, Chhattisgarh, India",16-12-2025,ref to doc,,,,,,,,N/A,,2000000,,,,,
324,12298,94781639,2025_MEDIC_514260_1,,,,,,,"Jodhpur, Rajasthan, India",01-12-2025,ref to doc,,,,,,,,N/A,,2000000,,,,,
325,12352,94787717,4543,,,,,,,"Raipur, Chhattisgarh, India",16-12-2025,ref to doc,,,,,,,,N/A,,2000000,,,,,
326,12383,94812718,MHS2526GLRC05125,,,,,,,"Phalodi, Rajasthan, India",01-12-2025,ref to doc,,,,,,,,N/A,,2000000,,,,,
327,12509,94824466,2025_PRD_514537_2,,,,,,,"Udaipur, Rajasthan, India",28-11-2025,ref to doc,,,,,,,,N/A,,2000000,,,,,
328,12511,94826318,2025_PRD_514537_6,,,,,,,"Udaipur, Rajasthan, India",28-11-2025,ref to doc,,,,,,,,N/A,,2000000,,,,,
329,12512,94826319,2025_PRD_514537_5,,,,,,,"Udaipur, Rajasthan, India",28-11-2025,ref to doc,,,,,,,,N/A,,2000000,,,,,
330,12513,94826337,2025_PRD_514537_3,,,,,,,"Udaipur, Rajasthan, India",28-11-2025,ref to doc,,,,,,,,N/A,,2000000,,,,,
331,12688,94850945,,,,,,,,"Raipur, Chhattisgarh, India",16-12-2025,ref to doc,,,,,,,,N/A,,2000000,,,,,
332,12750,94908620,GEM/2025/B/6873529,,,,,,,"Sangrur, Punjab, India",13-12-2025,ref to doc,25,,,,,,,N/A,,2000000,,,,,
333,12807,94919012,2025_HAUDD_296068_1,,,,,,,"Jammu, Jammu And Kashmir, India",01-12-2025,ref to doc,,,,,,,,N/A,,2000000,,,,,
334,13197,95025254,2025_AIMSD_887148_1,,,,,,,"New Delhi, Delhi, India",26-12-2025,03-12-2025,,,,,,,,N/A,,2000000,,,,,
335,12569,94863588,2025_HRY_484893_1,,,,,,,"Gurgaon, Haryana, India",01-12-2025,ref to doc,,,,,,,,N/A,,1990363,,,,,
336,13062,94992500,GEM/2025/B/6883141,,,,,,,"Leh Ladakh, Jammu And Kashmir, India",05-12-2025,,30528,,,,,,,N/A,,1958977,,,,,
337,12944,94936955,MHS2526GLLB05128,,,,,,,"Rajsamand, Rajasthan, India",27-11-2025,ref to doc,,,,,,,,N/A,,1950000,,,,,
338,13223,95036106,2025_DRDP_154550_1,,,,,,,"Mansa, Punjab, India",11-12-2025,ref to doc,,,,,,,,N/A,,1934000,,,,,
339,12593,94864569,GEM/2025/B/6832489,,,,,,,"New Delhi, Delhi, India",12-12-2025,,35,,,,,,,N/A,,1929000,,,,,
340,13160,95017529,GEM/2025/B/6880314,,,,,,,"Shimla, Himachal Pradesh, India",05-12-2025,,7712,,,,,,,N/A,,1924114,,,,,
341,13215,95032493,GEM/2025/B/6918700,,,,,,,"Bahraich, Uttar Pradesh, India",17-12-2025,ref to doc,4000,,,,,,,N/A,,1920000,,,,,
342,9856,94166401,GEM/2025/B/6848856,,,,,,,"New Delhi, Delhi, India",01-12-2025,10-11-2025,1016,,,,,,,N/A,,1900000,,,,,
343,11328,94547490,GEM/2025/B/6825803,,,,,,,"New Delhi, Delhi, India",04-12-2025,ref to doc,100000,,,,,,,N/A,,1900000,,,,,
344,12297,94781425,2025_MAWS_624721_1,,,,,,,"Tiruvannamalai, Tamil Nadu, India",26-11-2025,ref to doc,,,,,,,,N/A,,1875000,,,,,
345,13164,95024305,GEM/2025/B/6932227,,,,,,,"New Delhi, Delhi, India",17-12-2025,ref to doc,90000,,,,,,,N/A,,1853100,,,,,
346,9355,94055505,GEM/2025/B/6835575,,,,,,,"Hyderabad, Telangana, India",27-11-2025,ref to doc,18247,,,,,,,N/A,,1843321,,,,,
347,11895,94684647,,,,,,,,"Siliguri, West Bengal, India",08-12-2025,,,,,,,,,N/A,,1793000,,,,,
348,11619,94609495,GEM/2025/B/6836292,,,,,,,"Agartala, Tripura, India",05-12-2025,,6,,,,,,,N/A,,1750000,,,,,
349,12510,94826316,2025_PRD_514537_7,,,,,,,"Udaipur, Rajasthan, India",28-11-2025,ref to doc,,,,,,,,N/A,,1750000,,,,,
350,12514,94827408,2025_PRD_514537_4,,,,,,,"Udaipur, Rajasthan, India",28-11-2025,ref to doc,,,,,,,,N/A,,1750000,,,,,
351,13012,94983206,GEM/2025/B/6899709,,,,,,,"New Delhi, Delhi, India",09-12-2025,ref to doc,687,,,,,,,N/A,,1730560,,,,,
352,12057,94728782,GEM/2025/B/6846421,,,,,,,"Jaipur, Rajasthan, India",03-12-2025,26-11-2025,28,,,,,,,N/A,,1708000,,,,,
353,12416,94820013,,,,,,,,"Jaipur, Rajasthan, India",03-12-2025,,,,,,,,,N/A,,1708000,,,,,
354,11792,94647892,2025_JLNMC_512761_1,,,,,,,"Ajmer, Rajasthan, India",08-12-2025,20-11-2025,,,,,,,,N/A,,1700000,,,,,
355,10951,94461044,GEM/2025/B/6875589,,,,,,,"Ambala, Haryana, India",02-12-2025,ref to doc,5590,,,,,,,N/A,,1699547,,,,,
356,12398,94803509,KCADA/2025-26/OW/WORK_INDENT156,,,,,,,"Vijayapur, Karnataka, India",05-12-2025,ref to doc,,,,,,,,N/A,,1689041.2,,,,,
357,12677,94875829,,,,,,,,"Kolkata, West Bengal, India",03-12-2025,ref to doc,,,,,,,,N/A,,1681909,,,,,
358,12709,94870843,GEM/2025/B/6908709,,,,,,,"Allahabad, Uttar Pradesh, India",11-12-2025,,1022070,,,,,,,N/A,,1606126,,,,,
359,11374,94553645,GEM/2025/B/6846161,,,,,,,"Surat, Gujarat, India",28-11-2025,,355,,,,,,,N/A,,1605000,,,,,
360,12065,94728495,GEM/2025/B/6889889,,,,,,,"Kaushambi, Uttar Pradesh, India",03-12-2025,,1260,,,,,,,N/A,,1590000,,,,,
361,12784,94901389,98/02 OF 2025/2026:245489:,,,,,,,"Ahmedabad, Gujarat, India",04-12-2025,ref to doc,,,,,,,,N/A,,1538815,,,,,
362,10293,94287908,GEM/2025/B/6789389,,,,,,,"Gorakhpur, Uttar Pradesh, India",27-11-2025,ref to doc,22729,,,,,,,N/A,,1530362,,,,,
363,10568,94377324,2025_DHFW_818285_1,,,,,,,"Pondicherry, Puducherry, India",28-11-2025,ref to doc,,,,,,,,N/A,,1500000,,,,,
364,12598,94864668,GEM/2025/B/6917134,,,,,,,"Lucknow, Uttar Pradesh, India",12-12-2025,29-11-2025,1,,,,,,,N/A,,1500000,,,,,
365,12645,94879461,,,,,,,,"Lucknow, Uttar Pradesh, India",12-12-2025,29-11-2025,,,,,,,,N/A,,1500000,,,,,
366,13176,95017010,2025_AIMSD_887130_1,,,,,,,"New Delhi, Delhi, India",26-12-2025,03-12-2025,,,,,,,,N/A,,1500000,,,,,
367,13220,95034238,MHS2526GLRC05251,,,,,,,"Sojat, Rajasthan, India",15-12-2025,ref to doc,,,,,,,,N/A,,1500000,,,,,
368,12919,94948395,2025_DOLBU_1093439_1,,,,,,,"Bulandshahr, Uttar Pradesh, India",29-11-2025,ref to doc,,,,,,,,N/A,,1450000,,,,,
369,12550,94859498,GEM/2025/B/6755128,,,,,,,"Pune, Maharashtra, India",05-12-2025,ref to doc,3301,,,,,,,N/A,,1423078.13,,,,,
370,11098,94494215,GEM/2025/B/6879226,,,,,,,"Siddharth Nagar, Uttar Pradesh, India",02-12-2025,,1,,,,,,,N/A,,1400000,,,,,
371,12845,94915468,2025_CHD_89208_1,,,,,,,"Chandigarh Ut, Chandigarh, India",28-11-2025,ref to doc,,,,,,,,N/A,,1385969,,,,,
372,12195,94761652,GEM/2025/B/6779138,,,,,,,"Pune, Maharashtra, India",10-12-2025,ref to doc,9015,,,,,,,N/A,,1364401.5,,,,,
373,13068,94993780,2025_WBPDC_956712_1,,,,,,,"Murshidabad, West Bengal, India",19-12-2025,ref to doc,,,,,,,,N/A,,1347760,,,,,
374,12006,94717340,BD/Hiring Vehicle/2025-26/N Procure/PR-219458:239722:,,,,,,,"Anand, Gujarat, India",04-12-2025,ref to doc,,,,,,,,N/A,,1335600,,,,,
375,10950,94461037,GEM/2025/B/6875575,,,,,,,"Gorakhpur, Uttar Pradesh, India",02-12-2025,ref to doc,337,,,,,,,N/A,,1288920,,,,,
376,12156,94757993,GEM/2025/B/6830008,,,,,,,"Bangalore, Karnataka, India",09-12-2025,ref to doc,150,,,,,,,N/A,,1260000,,,,,
377,10970,94432294,"WBMSCL/NIT/EE(C)-04/068/2025, Dated - 07/01/2025",,,,,,,"Malda, West Bengal, India",02-12-2025,ref to doc,,,,,,,,N/A,,1247770,,,,,
